,Drugname,id
1166,Sinemet,1166
1167,Combivent,1167
1168,Zovirax Cream,1168
1169,Keppra XR,1169
1170,Xiidra,1170
1171,Axid AR,1171
1172,Clobazam,1172
1173,Cromolyn,1173
1174,Triumeq,1174
1175,Pitavastatin,1175
1176,Roflumilast,1176
1177,Nitro-Dur,1177
1178,Aspirin / caffeine / orphenadrine,1178
1179,Rotigotine,1179
1180,Ortho-Novum 1 / 35,1180
1181,Cyclosporine,1181
1182,Isosorbide mononitrate,1182
1183,Bumex,1183
1184,Dexedrine,1184
1185,Synthroid,1185
1186,Acetaminophen / codeine,1186
1187,Zirgan,1187
1188,Tikosyn,1188
1189,Benzoyl peroxide,1189
1190,Doxylamine,1190
1191,Simply Sleep,1191
1192,Insulin lispro,1192
1193,Caffeine / ergotamine,1193
1194,Cariprazine,1194
1195,Aspirin / caffeine / salicylamide,1195
1196,Mucinex D Maximum Strength,1196
1197,Drixoral Cold and Allergy,1197
1198,Pemirolast,1198
1199,Loperamide,1199
1200,Gralise,1200
1201,Ziac,1201
1202,Lifitegrast,1202
1203,Onglyza,1203
1204,Tyvaso,1204
1205,Rosiglitazone,1205
1206,Testopel,1206
1207,Subsys,1207
1208,Medrol Dosepak,1208
1209,Prevpac,1209
1210,Emetrol,1210
1211,Orphenadrine,1211
1212,Lamisil,1212
1213,Topiragen,1213
1214,Imbruvica,1214
1215,Albuterol,1215
1216,Microgestin Fe 1.5 / 30,1216
1217,Prandin,1217
1218,Conjugated estrogens / medroxyprogesterone,1218
1219,Propoxyphene,1219
1220,Acitretin,1220
1221,Fexofenadine / pseudoephedrine,1221
1222,Leflunomide,1222
1223,Diflunisal,1223
1224,Acetohydroxamic acid,1224
1225,Sulfacetamide sodium / sulfur,1225
1226,Benzphetamine,1226
1227,Hydrochlorothiazide / olmesartan,1227
1228,Niacin,1228
1229,Gatifloxacin,1229
1230,Amphetamine,1230
1231,Penlac,1231
1232,Avalide,1232
1233,Evolocumab,1233
1234,Intal,1234
1235,Elmiron,1235
1236,Donepezil,1236
1237,Aspirin / butalbital / caffeine / codeine,1237
1238,Low-Ogestrel-21,1238
1239,Brompheniramine,1239
1240,Butalbital Compound,1240
1241,Latanoprost,1241
1242,Axert,1242
1243,Amantadine,1243
1244,Maxalt-MLT,1244
1245,Albiglutide,1245
1246,Tri-Luma,1246
1247,Pegasys,1247
1248,Pentosan polysulfate sodium,1248
1249,Antabuse,1249
1250,Amlodipine / valsartan,1250
1251,Fleet Enema,1251
1252,Avinza,1252
1253,Zelnorm,1253
1254,Fingolimod,1254
1255,Bextra,1255
1256,Sonata,1256
1257,Erythromycin,1257
1258,Symax Duotab,1258
1259,Budesonide,1259
1260,Levitra,1260
1261,Glimepiride,1261
1262,Norvasc,1262
1263,Cyclopentolate,1263
1264,Lotrel,1264
1265,Kariva,1265
1266,Misoprostol,1266
1267,Bentyl,1267
1268,Bunavail,1268
1269,Alcaftadine,1269
1270,Dextromethorphan / guaifenesin / phenylephrine,1270
1271,Ortho Micronor,1271
1272,Mibelas 24 Fe,1272
1273,Hi-Vegi-Lip,1273
1274,Bromocriptine,1274
1275,Reclast,1275
1276,Zovirax Ointment,1276
1277,Dabigatran,1277
1278,Claritin,1278
1279,Zolpimist,1279
1280,Desonide,1280
1281,Tazorac,1281
1282,Tigan,1282
1283,Bontril PDM,1283
1284,Sofosbuvir,1284
1285,Treximet,1285
1286,Aciphex,1286
1287,Zyrtec,1287
1288,Bactroban,1288
1289,Benzoic acid / salicylic acid,1289
1290,Senna,1290
1291,Phenelzine,1291
1292,Lasix,1292
1293,Necon 1 / 50,1293
1294,Zantac,1294
1295,Kenalog-10,1295
1296,Mefloquine,1296
1297,Magnacet,1297
1298,Clorazepate,1298
1299,Calcipotriene,1299
1300,Atovaquone / proguanil,1300
1301,Oramorph SR,1301
1302,Toradol IV / IM,1302
1303,Chlorpheniramine / hydrocodone / pseudoephedrine,1303
1304,Diprivan,1304
1305,Exalgo,1305
1306,Chlorzoxazone,1306
1307,Ambien CR,1307
1308,Victrelis,1308
1309,Mebaral,1309
1310,Dilantin,1310
1311,Econazole,1311
1312,Tylenol PM,1312
1313,Levsin SL,1313
1314,Palbociclib,1314
1315,Creon,1315
1316,Nalbuphine,1316
1317,Ranibizumab,1317
1318,Tenex,1318
1319,Transderm-Scop,1319
1320,Gildess 24 Fe,1320
1321,Prometrium,1321
1322,Gabapentin enacarbil,1322
1323,Omacor,1323
1324,Ixekizumab,1324
1325,Zutripro,1325
1326,Naftifine,1326
1327,Epitol,1327
1328,Luvox,1328
1329,Diphenhydramine / naproxen,1329
1330,Clotrimazole,1330
1331,Imatinib,1331
1332,Lessina,1332
1333,Fenofibrate,1333
1334,Ultravate,1334
1335,Capsaicin,1335
1336,Omeprazole / sodium bicarbonate,1336
1337,Lexiscan,1337
1338,Xeljanz,1338
1339,Cyclafem 1 / 35,1339
1340,Factive,1340
1341,Rituxan,1341
1342,Menthol,1342
1343,Scullcap,1343
1344,Tussionex Pennkinetic,1344
1345,Gas-X,1345
1346,Rheumatrex Dose Pack,1346
1347,Zovia,1347
1348,Sutent,1348
1349,Mepivacaine,1349
1350,Pyridostigmine,1350
1351,Amerge,1351
1352,Xopenex,1352
1353,Brompheniramine / dextromethorphan / pseudoephedrine,1353
1354,Levoxyl,1354
1355,Hydralazine,1355
1356,Dextromethorphan / guaifenesin / pseudoephedrine,1356
1357,Evoxac,1357
1358,MetroGel,1358
1359,Dimethyl fumarate,1359
1360,Fluticasone / salmeterol,1360
1361,Eskalith,1361
1362,Fioricet with Codeine,1362
1363,Dofetilide,1363
1364,Tretin-X,1364
1365,Effient,1365
1366,Quillivant XR,1366
1367,Vaniqa,1367
1368,Coal tar,1368
1369,Lacrisert,1369
1370,Nasacort Allergy 24HR,1370
1371,Acetaminophen / caffeine / isometheptene mucate,1371
1372,Dalmane,1372
1373,Terazosin,1373
1374,Atazanavir,1374
1375,Benadryl Allergy,1375
1376,Mestinon,1376
1377,Bevacizumab,1377
1378,Insulin glulisine,1378
1379,WinRho SDF,1379
1380,Sulindac,1380
1381,Proctosol-HC,1381
1382,Tranylcypromine,1382
1383,Felbatol,1383
1384,Olodaterol / tiotropium,1384
1385,Sulfasalazine,1385
1386,Opium,1386
1387,Cedax,1387
1388,Finasteride,1388
1389,Meridia,1389
1390,Adenosine,1390
1391,Makena,1391
1392,Subutex,1392
1393,Intal Inhaler,1393
1394,Selexipag,1394
1395,Lipitor,1395
1396,Lupron Depot-PED,1396
1397,Riluzole,1397
1398,Lupron,1398
1399,Dibucaine,1399
1400,Ticagrelor,1400
1401,Azathioprine,1401
1402,Trezix,1402
1403,Amlodipine / hydrochlorothiazide / olmesartan,1403
1404,Retin-A,1404
1405,Angeliq,1405
1406,Macrodantin,1406
1407,Nuedexta,1407
1408,Entocort EC,1408
1409,Actonel,1409
1410,Indocin,1410
1411,Magnesium salicylate,1411
1412,Dermal filler,1412
1413,Acetaminophen / caffeine / dihydrocodeine,1413
1414,Amrix,1414
1415,Simeprevir,1415
1416,Vicoprofen,1416
1417,Glimepiride / pioglitazone,1417
1418,Desoximetasone,1418
1419,Necon 7 / 7 / 7,1419
1420,Nadolol,1420
1421,Linezolid,1421
1422,Clarinex,1422
1423,Xalatan,1423
1424,Salonpas Pain Patch,1424
1425,GlipiZIDE XL,1425
1426,Diphenidol,1426
1427,Perforomist,1427
1428,Livalo,1428
1429,Desogen,1429
1430,Zoladex,1430
1431,Taxotere,1431
1432,Candesartan,1432
1433,Enoxaparin,1433
1434,ActoPlus Met,1434
1435,Naratriptan,1435
1436,Micardis,1436
1437,Pexeva,1437
1438,Cyred,1438
1439,Jalyn,1439
1440,Meperidine / promethazine,1440
1441,Prinzide,1441
1442,Rytary,1442
1443,Daraprim,1443
1444,Pseudoephedrine,1444
1445,Diphenhydramine / hydrocortisone,1445
1446,Valturna,1446
1447,Fidaxomicin,1447
1448,Temovate,1448
1449,Xtandi,1449
1450,Fluoxetine / olanzapine,1450
1451,Salicylic acid / sulfur,1451
1452,Hyzaar,1452
1453,Tarceva,1453
1454,Cyanocobalamin,1454
1455,Homatropine / hydrocodone,1455
1456,Cardizem,1456
1457,Loteprednol,1457
1458,Somnote,1458
1459,A + D Cracked Skin Relief,1459
1460,Rivastigmine,1460
1461,Interferon beta-1a,1461
1462,Actos,1462
1463,Paxil CR,1463
1464,Ferrous sulfate,1464
1465,Aygestin,1465
1466,Dienogest / estradiol,1466
1467,Mepron,1467
1468,Enablex,1468
1469,Cinacalcet,1469
1470,Alendronate,1470
1471,TobraDex,1471
1472,Lotensin,1472
1473,Prilosec,1473
1474,Elocon,1474
1475,Talwin,1475
1476,Inderal,1476
1477,Rogaine Women's,1477
1478,Psyllium,1478
1479,RectiCare,1479
1480,Stendra,1480
1481,Mydayis,1481
1482,Vimpat,1482
1483,Carac,1483
1484,Fluocinolone / hydroquinone / tretinoin,1484
1485,Natroba,1485
1486,Eovist,1486
1487,Daclatasvir,1487
1488,Monovisc,1488
1489,Alcortin A,1489
1490,Excedrin,1490
1491,Horizant,1491
1492,Nostrilla,1492
1493,Rea Lo 40,1493
1494,Empagliflozin / metformin,1494
1495,Stalevo 200,1495
1496,Glucotrol,1496
1497,Atropine / hyoscyamine / phenobarbital / scopolamine,1497
1498,Multivitamin with minerals,1498
1499,Zorvolex,1499
1500,Acetaminophen / pseudoephedrine,1500
1501,Famciclovir,1501
1502,Aranesp,1502
1503,Fosfomycin,1503
1504,Carafate,1504
1505,Flurandrenolide,1505
1506,Pneumococcal 13-valent vaccine,1506
1507,Terbutaline,1507
1508,Lidocaine Viscous,1508
1509,Ketoconazole,1509
1510,Denavir,1510
1511,Estrace,1511
1512,Imitrex Statdose,1512
1513,Vraylar,1513
1514,Sarafem,1514
1515,Marplan,1515
1516,Gabitril,1516
1517,Atenolol / chlorthalidone,1517
1518,Piroxicam,1518
1519,Muse,1519
1520,Renvela,1520
1521,Evening Primrose Oil,1521
1522,Praluent,1522
1523,Revatio,1523
1524,Lotronex,1524
1525,Zenatane,1525
1526,Methenamine,1526
1527,Entresto,1527
1528,Imitrex Nasal,1528
1529,CellCept,1529
1530,Apriso,1530
1531,Systane,1531
1532,Orudis KT,1532
1533,Nortrel 7 / 7 / 7,1533
1534,Micardis HCT,1534
1535,Advil Cold and Sinus,1535
1536,Biotin,1536
1537,Nitroglycerin,1537
1538,Vimovo,1538
1539,Acetaminophen / butalbital,1539
1540,Bepreve,1540
1541,Incivek,1541
1542,Plavix,1542
1543,Permethrin,1543
1544,Imodium A-D,1544
1545,Vicks Nyquil D Cold and Flu Nighttime Relief,1545
1546,Fabior,1546
1547,Arginine,1547
1548,Brilinta,1548
1549,Camila,1549
1550,Abiraterone,1550
1551,Aprepitant,1551
1552,Peginterferon alfa-2a,1552
1553,Aloe vera / hydrocortisone / iodoquinol,1553
1554,Fiorinal,1554
1555,Dolophine,1555
1556,Iressa,1556
1557,Levalbuterol,1557
1558,Hydrochlorothiazide / valsartan,1558
1559,Trocaine,1559
1560,Avapro,1560
1561,PanOxyl,1561
1562,FluMist,1562
1563,Glycerin,1563
1564,Hydrochlorothiazide / moexipril,1564
1565,Hydrochlorothiazide / triamterene,1565
1566,Nitrolingual Pumpspray,1566
1567,Nicorette,1567
1568,Romiplostim,1568
1569,Zestoretic,1569
1570,Levsin,1570
1571,Sudafed PE Severe Cold,1571
1572,Gynazole-1,1572
1573,Aclidinium,1573
1574,Avandia,1574
1575,Tradjenta,1575
1576,Addyi,1576
1577,Zocor,1577
1578,Fanapt,1578
1579,Ranolazine,1579
1580,Cyclizine,1580
1581,Azilsartan medoxomil,1581
1582,Marinol,1582
1583,Naloxone / pentazocine,1583
1584,Roxicet,1584
1585,Benzoyl peroxide / hydrocortisone,1585
1586,Paromomycin,1586
1587,Nucynta ER,1587
1588,Ferric citrate,1588
1589,Fosrenol,1589
1590,Pentothal,1590
1591,Oruvail,1591
1592,Zonegran,1592
1593,Brivaracetam,1593
1594,Tiger Balm,1594
1595,Alrex,1595
1596,Primatene Mist,1596
1597,Calcium carbonate,1597
1598,Triamterene,1598
1599,Electrolyte replacement solutions,1599
1600,Abilify Maintena,1600
1601,Remeron SolTab,1601
1602,Nalfon,1602
1603,Stelazine,1603
1604,Advil,1604
1605,Albuterol / ipratropium,1605
1606,Pravastatin,1606
1607,Xtampza ER,1607
1608,Methscopolamine,1608
1609,Hydrochlorothiazide / losartan,1609
1610,Azacitidine,1610
1611,Donnatal,1611
1612,Lysteda,1612
1613,Edex,1613
1614,Fluocinonide,1614
1615,Briviact,1615
1616,Triazolam,1616
1617,Lioresal,1617
1618,Red yeast rice,1618
1619,Hyaluronidase,1619
1620,Hycodan,1620
1621,Megace,1621
1622,Crisaborole,1622
1623,Naloxone,1623
1624,Pindolol,1624
1625,Zantac 150,1625
1626,Lamisil AT,1626
1627,Qudexy XR,1627
1628,Ingenol,1628
1629,Asmanex Twisthaler,1629
1630,Chromium picolinate,1630
1631,Bimatoprost,1631
1632,Xerac AC,1632
1633,Ethinyl estradiol / ethynodiol,1633
1634,Ventolin HFA,1634
1635,Glucophage,1635
1636,Sevelamer,1636
1637,Avita,1637
1638,Alyacen 1 / 35,1638
1639,Lanacane,1639
1640,Magnesium gluconate,1640
1641,Icatibant,1641
1642,Condylox,1642
1643,Aromasin,1643
1644,Climara,1644
1645,Uroxatral,1645
1646,Levo-T,1646
1647,Povidone iodine,1647
1648,Pembrolizumab,1648
1649,Advil Liqui-Gels,1649
1650,Catapres,1650
1651,NP Thyroid,1651
1652,Linagliptin / metformin,1652
1653,Natazia,1653
1654,Fosamax,1654
1655,Tiagabine,1655
1656,Tri-Linyah,1656
1657,Almotriptan,1657
1658,Children's Motrin,1658
1659,Lioresal Intrathecal,1659
1660,Pentoxifylline,1660
1661,Neevo DHA,1661
1662,Sacubitril / valsartan,1662
1663,Edarbyclor,1663
1664,Minocin,1664
1665,Prasugrel,1665
1666,Xifaxan,1666
1667,Meperitab,1667
1668,Ventolin,1668
1669,Tylenol with Codeine #4,1669
1670,Phenohytro,1670
1671,Morphine / naltrexone,1671
1672,Treprostinil,1672
1673,Combivent Respimat,1673
1674,Darvocet-N 50,1674
1675,Oxiconazole,1675
1676,Pegfilgrastim,1676
1677,Darvon,1677
1678,Urispas,1678
1679,Bupivacaine liposome,1679
1680,Copegus,1680
1681,Insulin detemir,1681
1682,Rasagiline,1682
1683,Nivolumab,1683
1684,Epiduo Forte,1684
1685,Humalog KwikPen,1685
1686,Multaq,1686
1687,Prilosec OTC,1687
1688,Ritalin LA,1688
1689,Androderm,1689
1690,DDAVP,1690
1691,Capecitabine,1691
1692,Clozaril,1692
1693,Gefitinib,1693
1694,Uricalm,1694
1695,Penlac Nail Lacquer,1695
1696,Allantoin / camphor / phenol,1696
1697,Pravachol,1697
1698,Galantamine,1698
1699,Tekturna HCT,1699
1700,Trulance,1700
1701,Sanctura,1701
1702,Coumadin,1702
1703,Unithroid,1703
1704,Veltin,1704
1705,Belviq XR,1705
1706,Amnesteem,1706
1707,Aptiom,1707
1708,Allegra,1708
1709,Lithobid,1709
1710,Afinitor,1710
1711,Trivora,1711
1712,Combivir,1712
1713,Daliresp,1713
1714,Alosetron,1714
1715,ProCentra,1715
1716,Diazepam Intensol,1716
1717,Demerol,1717
1718,Diovan HCT,1718
1719,Trilipix,1719
1720,Altoprev,1720
1721,Niravam,1721
1722,Elimite,1722
1723,Mupirocin,1723
1724,Acetaminophen / pentazocine,1724
1725,Duexis,1725
1726,Hiprex,1726
1727,Maxzide,1727
1728,Altavera,1728
1729,Chorionic gonadotropin (hcg),1729
1730,Quibron-T,1730
1731,Tetrahydrozoline / zinc sulfate,1731
1732,Saxagliptin,1732
1733,Yuvafem,1733
1734,Cefazolin,1734
1735,Tegaserod,1735
1736,Dupilumab,1736
1737,Ilevro,1737
1738,EnteraGam,1738
1739,Calan,1739
1740,Sotalol,1740
1741,Limbitrol DS,1741
1742,Avodart,1742
1743,Sodium hypochlorite,1743
1744,Votrient,1744
1745,Ciprodex,1745
1746,Bayer Aspirin,1746
1747,Valproic acid,1747
1748,Monistat 1-Day or Night Combination Pack,1748
1749,Stavzor,1749
1750,Habitrol,1750
1751,Reprexain,1751
1752,Zicam Extreme Congestion Relief,1752
1753,Prograf,1753
1754,Ginkgo,1754
1755,Ezetimibe / simvastatin,1755
1756,Biotene Mouthwash,1756
1757,Tofranil,1757
1758,Amiodarone,1758
1759,Tekturna,1759
1760,Bismuth subsalicylate,1760
1761,Travoprost,1761
1762,Rogaine,1762
1763,Juleber,1763
1764,Pamelor,1764
1765,Mercaptopurine,1765
1766,Frova,1766
1767,Proventil HFA,1767
1768,Cartia XT,1768
1769,Colcrys,1769
1770,Elestat,1770
1771,Zipsor,1771
1772,Mellaril,1772
1773,Chlorpheniramine / dextromethorphan / pseudoephedrine,1773
1774,Linagliptin,1774
1775,Methylin,1775
1776,Lorzone,1776
1777,Privine,1777
1778,Astelin,1778
1779,CombiPatch,1779
1780,Multivitamin with iron,1780
1781,Tri-Estarylla,1781
1782,Haloperidol,1782
1783,Olodaterol,1783
1784,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,1784
1785,Nasonex,1785
1786,T-Diet,1786
1787,Salsalate,1787
1788,Diosmiplex,1788
1789,Metoprolol Tartrate,1789
1790,Penicillin g benzathine,1790
1791,Dovonex,1791
1792,Spinosad,1792
1793,Icosapent,1793
1794,Chlorpheniramine / hydrocodone / phenylephrine,1794
1795,Excedrin Sinus Headache,1795
1796,Aricept,1796
1797,Fycompa,1797
1798,Bendamustine,1798
1799,Coal tar / salicylic acid / sulfur,1799
1800,TriNessa Lo,1800
1801,Sular,1801
1802,Cabozantinib,1802
1803,Simcor,1803
1804,Hytrin,1804
1805,Cleocin,1805
1806,Solu-Medrol,1806
1807,Anaprox,1807
1808,Rhofade,1808
1809,Westcort,1809
1810,Glucosamine,1810
1811,Orap,1811
1812,Uceris,1812
1813,Hydrocodone / pseudoephedrine,1813
1814,Rifampin,1814
1815,Prodrin,1815
1816,Spectazole,1816
1817,Felbamate,1817
1818,Humalog,1818
1819,Lemtrada,1819
1820,Lodine,1820
1821,Lovenox,1821
1822,Toviaz,1822
1823,Buckleys Mixture,1823
1824,Bromfed DM,1824
1825,Uniphyl,1825
1826,Esgic-Plus,1826
1827,Aldara,1827
1828,Debrox,1828
1829,Cardura,1829
1830,Pataday,1830
1831,Sorafenib,1831
1832,Nupercainal,1832
1833,Tylox,1833
1834,Ospemifene,1834
1835,Psorcon E,1835
1836,Temodar,1836
1837,Tylenol,1837
1838,Cordarone,1838
1839,Erbitux,1839
1840,Ketotifen,1840
1841,Atrovent Nasal,1841
1842,Hydroxyprogesterone,1842
1843,Benlysta,1843
1844,Acetaminophen / dextromethorphan / phenylephrine,1844
1845,Atovaquone,1845
1846,Bisoprolol,1846
1847,Cogentin,1847
1848,Fluocinolone,1848
1849,Dutasteride / tamsulosin,1849
1850,Dilt-XR,1850
1851,Norpace CR,1851
1852,Paregoric,1852
1853,A / B Otic,1853
1854,Abatacept,1854
1855,Estratest H.S.,1855
1856,Migergot,1856
1857,Femcon Fe,1857
1858,Astepro,1858
1859,Hydrocortisone / pramoxine,1859
1860,Amoxapine,1860
1861,Glyburide,1861
1862,Vicodin HP,1862
1863,Vienva,1863
1864,Estazolam,1864
1865,Benazepril,1865
1866,Cordran Tape,1866
1867,Durezol,1867
1868,Keytruda,1868
1869,Acetaminophen / dextromethorphan / doxylamine / pseudoephedrine,1869
1870,Gemifloxacin,1870
1871,Myobloc,1871
1872,Omnaris,1872
1873,Mycophenolic acid,1873
1874,Cytomel,1874
1875,Tetracycline,1875
1876,EpiPen,1876
1877,Allegra-D 12 Hour,1877
1878,Risperdal M-Tab,1878
1879,Hylira,1879
1880,Solaraze,1880
1881,Sanctura XR,1881
1882,Myleran,1882
1883,Lidex,1883
1884,Chlorpheniramine / methscopolamine / phenylephrine,1884
1885,Inderal LA,1885
1886,Ergocalciferol,1886
1887,HyoMax SR,1887
1888,Lucentis,1888
1889,Phenylephrine / pramoxine,1889
1890,Dexamethasone / neomycin / polymyxin b,1890
1891,Repaglinide,1891
1892,Kenalog-40,1892
1893,"Insulin inhalation, rapid acting",1893
1894,Lopressor,1894
1895,Zelboraf,1895
1896,Urso,1896
1897,Zometa,1897
1898,Esterified estrogens,1898
1899,Phenobarbital,1899
1900,Pioglitazone,1900
1901,Ryzolt,1901
1902,Lo / Ovral,1902
1903,Stivarga,1903
1904,Claritin-D,1904
1905,Budeprion XL,1905
1906,Advate,1906
1907,Belimumab,1907
1908,Iclusig,1908
1909,Everolimus,1909
1910,Stromectol,1910
1911,Rufinamide,1911
1912,Yohimbine,1912
1913,Revlimid,1913
1914,Diamox Sequels,1914
1915,Fexmid,1915
1916,Mephyton,1916
1917,Pulmicort Flexhaler,1917
1918,Azo-Standard,1918
1919,Degarelix,1919
1920,Epoetin alfa,1920
1921,Indocin SR,1921
1922,Symmetrel,1922
1923,Boceprevir,1923
1924,Equetro,1924
1925,Corn Huskers Lotion,1925
1926,Cetirizine / pseudoephedrine,1926
1927,Capsin,1927
1928,Phytonadione,1928
1929,Lactase,1929
1930,Ovide,1930
1931,Dextromethorphan / guaifenesin,1931
1932,Retin A Micro,1932
1933,Riboflavin,1933
1934,Cyclophosphamide,1934
1935,Estropipate,1935
1936,Arcalyst,1936
1937,Slow Fe,1937
1938,Luvox CR,1938
1939,Prialt,1939
1940,Zovirax,1940
1941,Isoniazid,1941
1942,Tylenol with Codeine,1942
1943,Botulinum toxin type b,1943
1944,Stiolto Respimat,1944
1945,Ashlyna,1945
1946,Senokot,1946
1947,Norgesic,1947
1948,Dronedarone,1948
1949,Avonex Pen,1949
1950,Neostigmine,1950
1951,Darvocet A500,1951
1952,Undecylenic acid,1952
1953,Drospirenone / estradiol,1953
1954,Drixoral Cold / Flu,1954
1955,Gadavist,1955
1956,Vagistat-1,1956
1957,Magnesium oxide,1957
1958,Valdecoxib,1958
1959,Methamphetamine,1959
1960,Lotemax,1960
1961,Naropin Polyamp,1961
1962,Humulin N,1962
1963,Alavert,1963
1964,Sipuleucel-T,1964
1965,Rozex,1965
1966,Collagenase,1966
1967,Savaysa,1967
1968,Humatin,1968
1969,Aspirin / carisoprodol,1969
1970,Griseofulvin,1970
1971,Microgestin 1.5 / 30,1971
1972,Vasodilan,1972
1973,Talwin Nx,1973
1974,Klonopin Wafer,1974
1975,Aliskiren,1975
1976,Zubsolv,1976
1977,Soma Compound,1977
1978,Coreg CR,1978
1979,Aplenzin,1979
1980,Viekira Pak,1980
1981,Fesoterodine,1981
1982,Vivarin,1982
1983,Detrol,1983
1984,Cetuximab,1984
1985,Nasacort AQ,1985
1986,Rynatan,1986
1987,Rectiv,1987
1988,Verelan,1988
1989,Flanax Pain Reliever,1989
1990,Paclitaxel protein-bound,1990
1991,Hyoscyamine / methenamine / methylene blue / sodium biphosphate,1991
1992,Foradil Aerolizer,1992
1993,Raloxifene,1993
1994,Revia,1994
1995,Polocaine,1995
1996,Ludiomil,1996
1997,Echinacea,1997
1998,Larin Fe 1 / 20,1998
1999,Vusion,1999
2000,Silver sulfadiazine,2000
2001,Avandamet,2001
2002,Analpram-HC,2002
2003,Lariam,2003
2004,Methylergonovine,2004
2005,Oxaprozin,2005
2006,Tanzeum,2006
2007,Vibramycin,2007
2008,Rifaximin,2008
2009,Hydrochlorothiazide / irbesartan,2009
2010,Truvada,2010
2011,Azelex,2011
2012,Ibrutinib,2012
2013,Estradiol / norethindrone,2013
2014,Pimozide,2014
2015,Enalapril,2015
2016,"Influenza virus vaccine, inactivated",2016
2017,Chlorpheniramine / dextromethorphan / phenylephrine,2017
2018,Exelon,2018
2019,Naprosyn,2019
2020,Ambrisentan,2020
2021,Quazepam,2021
2022,Dexamethasone / tobramycin,2022
2023,Azithromycin Dose Pack,2023
2024,Asthmanefrin,2024
2025,Amitriptyline / chlordiazepoxide,2025
2026,Dallergy,2026
2027,Zomig-ZMT,2027
2028,Exubera,2028
2029,Gabarone,2029
2030,Tribenzor,2030
2031,Succinylcholine,2031
2032,Pomalyst,2032
2033,Butabarbital,2033
2034,Tudorza Pressair,2034
2035,Lidocaine / prilocaine,2035
2036,Ionamin,2036
2037,Aquoral,2037
2038,Nexavar,2038
2039,Solarcaine First Aid Medicated Spray,2039
2040,Rifadin,2040
2041,Folic acid,2041
2042,Bupap,2042
2043,Norgesic Forte,2043
2044,Acetaminophen / chlorpheniramine,2044
2045,Advil Cold and Sinus Liqui-Gels,2045
2046,Depakene,2046
2047,Wera,2047
2048,Risperdal Consta,2048
2049,Famotidine,2049
2050,Antivert,2050
2051,Femring,2051
2052,Pro-Den Rx,2052
2053,Esterified estrogens / methyltestosterone,2053
2054,Chlorothiazide,2054
2055,M-Zole 3,2055
2056,CitraNatal 90 DHA,2056
2057,Eslicarbazepine,2057
2058,Olux,2058
2059,Monopril,2059
2060,Mircette,2060
2061,Corticotropin,2061
2062,Cholestyramine Light,2062
2063,Vitamin e,2063
2064,Eylea,2064
2065,Motrin IB,2065
2066,Cefixime,2066
2067,Emtricitabine / tenofovir,2067
2068,Rayos,2068
2069,Zosyn,2069
2070,Regadenoson,2070
2071,Tussigon,2071
2072,Invega Trinza,2072
2073,Cilostazol,2073
